condition_case_id,case_id,artifact_id,source_id,artifact_family_group,case_type,condition,expected_behavior,risk_label,representation_status,execution_status
ext-art-086-bnd::skillops_normalized,ext-art-086-bnd,ext-art-086,mcp-reference-servers,mcp_and_tool_recipes,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-086-bnd::skillops_ablation,ext-art-086-bnd,ext-art-086,mcp-reference-servers,mcp_and_tool_recipes,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-086-risk::original_freeform,ext-art-086-risk,ext-art-086,mcp-reference-servers,mcp_and_tool_recipes,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-086-risk::skillops_normalized,ext-art-086-risk,ext-art-086,mcp-reference-servers,mcp_and_tool_recipes,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-086-risk::skillops_ablation,ext-art-086-risk,ext-art-086,mcp-reference-servers,mcp_and_tool_recipes,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-087-pos::original_freeform,ext-art-087-pos,ext-art-087,mcp-reference-servers,mcp_and_tool_recipes,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-087-pos::skillops_normalized,ext-art-087-pos,ext-art-087,mcp-reference-servers,mcp_and_tool_recipes,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-087-pos::skillops_ablation,ext-art-087-pos,ext-art-087,mcp-reference-servers,mcp_and_tool_recipes,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-087-neg::original_freeform,ext-art-087-neg,ext-art-087,mcp-reference-servers,mcp_and_tool_recipes,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-087-neg::skillops_normalized,ext-art-087-neg,ext-art-087,mcp-reference-servers,mcp_and_tool_recipes,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-087-neg::skillops_ablation,ext-art-087-neg,ext-art-087,mcp-reference-servers,mcp_and_tool_recipes,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-087-bnd::original_freeform,ext-art-087-bnd,ext-art-087,mcp-reference-servers,mcp_and_tool_recipes,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-087-bnd::skillops_normalized,ext-art-087-bnd,ext-art-087,mcp-reference-servers,mcp_and_tool_recipes,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-087-bnd::skillops_ablation,ext-art-087-bnd,ext-art-087,mcp-reference-servers,mcp_and_tool_recipes,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-087-risk::original_freeform,ext-art-087-risk,ext-art-087,mcp-reference-servers,mcp_and_tool_recipes,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-087-risk::skillops_normalized,ext-art-087-risk,ext-art-087,mcp-reference-servers,mcp_and_tool_recipes,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-087-risk::skillops_ablation,ext-art-087-risk,ext-art-087,mcp-reference-servers,mcp_and_tool_recipes,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-088-pos::original_freeform,ext-art-088-pos,ext-art-088,mcp-reference-servers,mcp_and_tool_recipes,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-088-pos::skillops_normalized,ext-art-088-pos,ext-art-088,mcp-reference-servers,mcp_and_tool_recipes,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-088-pos::skillops_ablation,ext-art-088-pos,ext-art-088,mcp-reference-servers,mcp_and_tool_recipes,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-088-neg::original_freeform,ext-art-088-neg,ext-art-088,mcp-reference-servers,mcp_and_tool_recipes,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-088-neg::skillops_normalized,ext-art-088-neg,ext-art-088,mcp-reference-servers,mcp_and_tool_recipes,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-088-neg::skillops_ablation,ext-art-088-neg,ext-art-088,mcp-reference-servers,mcp_and_tool_recipes,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-088-bnd::original_freeform,ext-art-088-bnd,ext-art-088,mcp-reference-servers,mcp_and_tool_recipes,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-088-bnd::skillops_normalized,ext-art-088-bnd,ext-art-088,mcp-reference-servers,mcp_and_tool_recipes,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-088-bnd::skillops_ablation,ext-art-088-bnd,ext-art-088,mcp-reference-servers,mcp_and_tool_recipes,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-088-risk::original_freeform,ext-art-088-risk,ext-art-088,mcp-reference-servers,mcp_and_tool_recipes,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-088-risk::skillops_normalized,ext-art-088-risk,ext-art-088,mcp-reference-servers,mcp_and_tool_recipes,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-088-risk::skillops_ablation,ext-art-088-risk,ext-art-088,mcp-reference-servers,mcp_and_tool_recipes,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-089-pos::original_freeform,ext-art-089-pos,ext-art-089,mcp-reference-servers,mcp_and_tool_recipes,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-089-pos::skillops_normalized,ext-art-089-pos,ext-art-089,mcp-reference-servers,mcp_and_tool_recipes,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-089-pos::skillops_ablation,ext-art-089-pos,ext-art-089,mcp-reference-servers,mcp_and_tool_recipes,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-089-neg::original_freeform,ext-art-089-neg,ext-art-089,mcp-reference-servers,mcp_and_tool_recipes,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-089-neg::skillops_normalized,ext-art-089-neg,ext-art-089,mcp-reference-servers,mcp_and_tool_recipes,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-089-neg::skillops_ablation,ext-art-089-neg,ext-art-089,mcp-reference-servers,mcp_and_tool_recipes,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-089-bnd::original_freeform,ext-art-089-bnd,ext-art-089,mcp-reference-servers,mcp_and_tool_recipes,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-089-bnd::skillops_normalized,ext-art-089-bnd,ext-art-089,mcp-reference-servers,mcp_and_tool_recipes,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-089-bnd::skillops_ablation,ext-art-089-bnd,ext-art-089,mcp-reference-servers,mcp_and_tool_recipes,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-089-risk::original_freeform,ext-art-089-risk,ext-art-089,mcp-reference-servers,mcp_and_tool_recipes,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-089-risk::skillops_normalized,ext-art-089-risk,ext-art-089,mcp-reference-servers,mcp_and_tool_recipes,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-089-risk::skillops_ablation,ext-art-089-risk,ext-art-089,mcp-reference-servers,mcp_and_tool_recipes,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-090-pos::original_freeform,ext-art-090-pos,ext-art-090,mcp-reference-servers,mcp_and_tool_recipes,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-090-pos::skillops_normalized,ext-art-090-pos,ext-art-090,mcp-reference-servers,mcp_and_tool_recipes,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-090-pos::skillops_ablation,ext-art-090-pos,ext-art-090,mcp-reference-servers,mcp_and_tool_recipes,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-090-neg::original_freeform,ext-art-090-neg,ext-art-090,mcp-reference-servers,mcp_and_tool_recipes,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-090-neg::skillops_normalized,ext-art-090-neg,ext-art-090,mcp-reference-servers,mcp_and_tool_recipes,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-090-neg::skillops_ablation,ext-art-090-neg,ext-art-090,mcp-reference-servers,mcp_and_tool_recipes,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-090-bnd::original_freeform,ext-art-090-bnd,ext-art-090,mcp-reference-servers,mcp_and_tool_recipes,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-090-bnd::skillops_normalized,ext-art-090-bnd,ext-art-090,mcp-reference-servers,mcp_and_tool_recipes,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-090-bnd::skillops_ablation,ext-art-090-bnd,ext-art-090,mcp-reference-servers,mcp_and_tool_recipes,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-090-risk::original_freeform,ext-art-090-risk,ext-art-090,mcp-reference-servers,mcp_and_tool_recipes,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-090-risk::skillops_normalized,ext-art-090-risk,ext-art-090,mcp-reference-servers,mcp_and_tool_recipes,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-090-risk::skillops_ablation,ext-art-090-risk,ext-art-090,mcp-reference-servers,mcp_and_tool_recipes,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-091-pos::original_freeform,ext-art-091-pos,ext-art-091,mcp-reference-servers,mcp_and_tool_recipes,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-091-pos::skillops_normalized,ext-art-091-pos,ext-art-091,mcp-reference-servers,mcp_and_tool_recipes,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-091-pos::skillops_ablation,ext-art-091-pos,ext-art-091,mcp-reference-servers,mcp_and_tool_recipes,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-091-neg::original_freeform,ext-art-091-neg,ext-art-091,mcp-reference-servers,mcp_and_tool_recipes,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-091-neg::skillops_normalized,ext-art-091-neg,ext-art-091,mcp-reference-servers,mcp_and_tool_recipes,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-091-neg::skillops_ablation,ext-art-091-neg,ext-art-091,mcp-reference-servers,mcp_and_tool_recipes,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-091-bnd::original_freeform,ext-art-091-bnd,ext-art-091,mcp-reference-servers,mcp_and_tool_recipes,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-091-bnd::skillops_normalized,ext-art-091-bnd,ext-art-091,mcp-reference-servers,mcp_and_tool_recipes,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-091-bnd::skillops_ablation,ext-art-091-bnd,ext-art-091,mcp-reference-servers,mcp_and_tool_recipes,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-091-risk::original_freeform,ext-art-091-risk,ext-art-091,mcp-reference-servers,mcp_and_tool_recipes,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-091-risk::skillops_normalized,ext-art-091-risk,ext-art-091,mcp-reference-servers,mcp_and_tool_recipes,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-091-risk::skillops_ablation,ext-art-091-risk,ext-art-091,mcp-reference-servers,mcp_and_tool_recipes,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-092-pos::original_freeform,ext-art-092-pos,ext-art-092,mcp-reference-servers,mcp_and_tool_recipes,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-092-pos::skillops_normalized,ext-art-092-pos,ext-art-092,mcp-reference-servers,mcp_and_tool_recipes,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-092-pos::skillops_ablation,ext-art-092-pos,ext-art-092,mcp-reference-servers,mcp_and_tool_recipes,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-092-neg::original_freeform,ext-art-092-neg,ext-art-092,mcp-reference-servers,mcp_and_tool_recipes,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-092-neg::skillops_normalized,ext-art-092-neg,ext-art-092,mcp-reference-servers,mcp_and_tool_recipes,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-092-neg::skillops_ablation,ext-art-092-neg,ext-art-092,mcp-reference-servers,mcp_and_tool_recipes,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-092-bnd::original_freeform,ext-art-092-bnd,ext-art-092,mcp-reference-servers,mcp_and_tool_recipes,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-092-bnd::skillops_normalized,ext-art-092-bnd,ext-art-092,mcp-reference-servers,mcp_and_tool_recipes,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-092-bnd::skillops_ablation,ext-art-092-bnd,ext-art-092,mcp-reference-servers,mcp_and_tool_recipes,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-092-risk::original_freeform,ext-art-092-risk,ext-art-092,mcp-reference-servers,mcp_and_tool_recipes,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
